A513
5.759349139784946
4.630752390873015
4.341036057347668
3.7124017222222228
3.1780000627240166
3.191557314814815
3.361231944444444
4.165986899641578
4.092642583333333
5.164749184587815
4.250088962962961
4.7410197670250875
4.2516564784946205
4.900463869731798
4.039721559139787
4.128830453703703
3.288715116487455
2.8800100462962965
3.1686094265232936
3.612929094982078
4.304097203703703
3.9927168100358412
4.29284975
4.84213333333333
5.401965143369178
4.721974831349208
4.830728584229394
3.665666888888887
3.1686752150537636
3.570559037037036
3.485075215053763
4.03574767921147
4.434203675925926
4.976844014336921
3.6284190370370344
3.947654059139785
4.526723736559142
3.997684146825399
4.339926586021506
3.8321531203703714
3.645711711469536
2.9548585185185194
3.3550453673835143
3.2849762365591446
4.402245398148151
4.432450080645164
4.1361444907407385
4.566931451612901
5.954447956989247
4.545844047619048
4.681475170250898
3.986388250000002
3.3522789516129037
3.4306160092592592
3.796254005376341
3.7585314695340517
4.2305162222222235
4.644085940860212
4.139610824074073
4.605866254480287
4.254097078853049
3.8783617528735657
3.8787567293906813
3.732210092592592
3.440239543010754
3.313427185185184
3.5101306810035835
3.6220607616487484
4.398391481481481
3.5204380734767056
4.62815649074074
4.24465551075269
